Date,MKT YR,Destination,Port,Bushels,Pounds
20170824,1617,JAPAN,MISSISSIPPI R.,419641.3333,25178480
20170824,1617,JAPAN,INTERIOR,4500,270000
20170824,1617,JAPAN,INTERIOR,9000,540000
20170824,1617,JAPAN,INTERIOR,4500,270000
20170824,1617,JAPAN,MISSISSIPPI R.,624242.6667,37454560
20170824,1617,JAPAN,INTERIOR,4500,270000
20170824,1617,JAPAN,INTERIOR,4500,270000
20170824,1617,JAPAN,INTERIOR,9000,540000
20170824,1617,JAPAN,INTERIOR,2700,162000
20170831,1617,JAPAN,MISSISSIPPI R.,347251.6667,20835100
20170831,1617,JAPAN,MISSISSIPPI R.,1018690,61121400
20170831,1617,JAPAN,INTERIOR,5400,324000
20170831,1617,JAPAN,INTERIOR,4500,270000
20170831,1617,JAPAN,MISSISSIPPI R.,404162.5,24249750
20170831,1617,JAPAN,MISSISSIPPI R.,552171,33130260
20170831,1617,JAPAN,MISSISSIPPI R.,117093.3333,7025600
20170831,1617,JAPAN,MISSISSIPPI R.,1045395.667,62723740
20170907,1718,JAPAN,MISSISSIPPI R.,1107815,66468900
20170907,1718,JAPAN,MISSISSIPPI R.,379851.6667,22791100
20170907,1718,JAPAN,INTERIOR,9000,540000
20170907,1718,JAPAN,INTERIOR,6300,378000
20170907,1718,JAPAN,INTERIOR,8100,486000
20170907,1718,JAPAN,INTERIOR,4500,270000
20170907,1718,JAPAN,INTERIOR,6300,378000
20170914,1718,JAPAN,INTERIOR,900,54000
20170914,1718,JAPAN,INTERIOR,3600,216000
20170921,1718,JAPAN,MISSISSIPPI R.,385825,23149500
20170921,1718,JAPAN,MISSISSIPPI R.,109477.6667,6568660
20170921,1718,JAPAN,MISSISSIPPI R.,814526.6667,48871600
20170921,1718,JAPAN,INTERIOR,2700,162000
20170921,1718,JAPAN,INTERIOR,4500,270000
20170921,1718,JAPAN,INTERIOR,4500,270000
20170921,1718,JAPAN,INTERIOR,12600,756000
20170928,1718,JAPAN,MISSISSIPPI R.,330711.6667,19842700
20170928,1718,JAPAN,MISSISSIPPI R.,347223.3333,20833400
20170928,1718,JAPAN,MISSISSIPPI R.,990498.3333,59429900
20170928,1718,JAPAN,INTERIOR,12600,756000
20171005,1718,JAPAN,MISSISSIPPI R.,525129.6667,31507780
20171005,1718,JAPAN,INTERIOR,4500,270000
20171005,1718,JAPAN,MISSISSIPPI R.,1851822.667,111109360
20171005,1718,JAPAN,INTERIOR,12600,756000
20171012,1718,JAPAN,INTERIOR,4500,270000
20171012,1718,JAPAN,INTERIOR,900,54000
20171012,1718,JAPAN,INTERIOR,8100,486000
20171012,1718,JAPAN,INTERIOR,5400,324000
20171012,1718,JAPAN,MISSISSIPPI R.,713465.3333,42807920
20171012,1718,JAPAN,INTERIOR,13500,810000
20171012,1718,JAPAN,INTERIOR,900,54000
20171019,1718,JAPAN,MISSISSIPPI R.,1923906.667,115434400
20171019,1718,JAPAN,INTERIOR,4500,270000
20171026,1718,JAPAN,MISSISSIPPI R.,372230,22333800
20171026,1718,JAPAN,INTERIOR,10800,648000
20171026,1718,JAPAN,INTERIOR,3600,216000
20171026,1718,JAPAN,INTERIOR,900,54000
20171026,1718,JAPAN,INTERIOR,2700,162000
20171026,1718,JAPAN,MISSISSIPPI R.,676140.3333,40568420
20171026,1718,JAPAN,MISSISSIPPI R.,409697,24581820
20171026,1718,JAPAN,INTERIOR,4500,270000
20171026,1718,JAPAN,EAST GULF,1831758.5,109905510
20171102,1718,JAPAN,INTERIOR,900,54000
20171102,1718,JAPAN,MISSISSIPPI R.,760348,45620880
20171102,1718,JAPAN,MISSISSIPPI R.,337173.3333,20230400
20171102,1718,JAPAN,INTERIOR,9000,540000
20171102,1718,JAPAN,INTERIOR,9000,540000
20171102,1718,JAPAN,INTERIOR,4500,270000
20171102,1718,JAPAN,INTERIOR,4500,270000
20171102,1718,JAPAN,INTERIOR,9000,540000
20171102,1718,JAPAN,INTERIOR,9000,540000
20171102,1718,JAPAN,INTERIOR,7200,432000
20171109,1718,JAPAN,INTERIOR,10800,648000
20171109,1718,JAPAN,INTERIOR,3600,216000
20171109,1718,JAPAN,INTERIOR,6300,378000
20171109,1718,JAPAN,INTERIOR,9000,540000
20171116,1718,JAPAN,INTERIOR,4500,270000
20171116,1718,JAPAN,MISSISSIPPI R.,1122274,67336440
20171116,1718,JAPAN,MISSISSIPPI R.,106361.6667,6381700
20171123,1718,JAPAN,MISSISSIPPI R.,1037033,62221980
20171123,1718,JAPAN,MISSISSIPPI R.,415482,24928920
20171123,1718,JAPAN,INTERIOR,4500,270000
20171130,1718,JAPAN,INTERIOR,4500,270000
20171130,1718,JAPAN,INTERIOR,4500,270000
20171130,1718,JAPAN,INTERIOR,4500,270000
20171207,1718,JAPAN,MISSISSIPPI R.,811231,48673860
20171207,1718,JAPAN,INTERIOR,4500,270000
20171207,1718,JAPAN,MISSISSIPPI R.,674129.6667,40447780
20171207,1718,JAPAN,INTERIOR,4500,270000
20171207,1718,JAPAN,INTERIOR,5400,324000
20171214,1718,JAPAN,MISSISSIPPI R.,819408.3333,49164500
20171214,1718,JAPAN,INTERIOR,13500,810000
20171214,1718,JAPAN,INTERIOR,4500,270000
20171214,1718,JAPAN,INTERIOR,9000,540000
20171214,1718,JAPAN,MISSISSIPPI R.,186910.6667,11214640
20171221,1718,JAPAN,MISSISSIPPI R.,1689706.333,101382380
20171221,1718,JAPAN,INTERIOR,9000,540000
20171221,1718,JAPAN,MISSISSIPPI R.,722583.3333,43355000
20171221,1718,JAPAN,INTERIOR,4500,270000
20171221,1718,JAPAN,INTERIOR,7200,432000
20171221,1718,JAPAN,INTERIOR,4500,270000
20171221,1718,JAPAN,INTERIOR,9000,540000
20171221,1718,JAPAN,INTERIOR,11700,702000
20171221,1718,JAPAN,INTERIOR,4500,270000
20171221,1718,JAPAN,INTERIOR,4500,270000
20171221,1718,JAPAN,INTERIOR,900,54000
20171221,1718,JAPAN,MISSISSIPPI R.,59539.66667,3572380
20171221,1718,JAPAN,MISSISSIPPI R.,105839.3333,6350360
20171221,1718,JAPAN,MISSISSIPPI R.,57715.33333,3462920
20171228,1718,JAPAN,MISSISSIPPI R.,1499868.667,89992120
20171228,1718,JAPAN,MISSISSIPPI R.,657353.6667,39441220
20171228,1718,JAPAN,INTERIOR,13500,810000
20171228,1718,JAPAN,MISSISSIPPI R.,744841,44690460
20171228,1718,JAPAN,MISSISSIPPI R.,308228.3333,18493700
20171228,1718,JAPAN,MISSISSIPPI R.,82052.33333,4923140
20171228,1718,JAPAN,INTERIOR,2700,162000
20171228,1718,JAPAN,INTERIOR,9000,540000
20171228,1718,JAPAN,INTERIOR,9000,540000
20171228,1718,JAPAN,INTERIOR,7200,432000
20171228,1718,JAPAN,INTERIOR,1800,108000
20180104,1718,JAPAN,MISSISSIPPI R.,667272,40036320
20180104,1718,JAPAN,INTERIOR,4500,270000
20170413,1617,JORDAN,INTERIOR,4500,270000
20170105,1617,KOREA REP,MISSISSIPPI R.,2177154.333,130629260
20170105,1617,KOREA REP,INTERIOR,14400,864000
20170105,1617,KOREA REP,INTERIOR,11700,702000
20170105,1617,KOREA REP,INTERIOR,16200,972000
20170105,1617,KOREA REP,INTERIOR,4500,270000
20170112,1617,KOREA REP,MISSISSIPPI R.,929573.6667,55774420
20170112,1617,KOREA REP,INTERIOR,11700,702000
20170112,1617,KOREA REP,INTERIOR,11700,702000
20170112,1617,KOREA REP,INTERIOR,13500,810000
20170119,1617,KOREA REP,MISSISSIPPI R.,964239.6667,57854380
20170119,1617,KOREA REP,INTERIOR,18000,1080000
20170119,1617,KOREA REP,INTERIOR,18000,1080000
20170119,1617,KOREA REP,INTERIOR,17100,1026000
20170119,1617,KOREA REP,INTERIOR,16200,972000
20170119,1617,KOREA REP,MISSISSIPPI R.,2217724,133063440
20170119,1617,KOREA REP,INTERIOR,22500,1350000
20170126,1617,KOREA REP,INTERIOR,3600,216000
20170126,1617,KOREA REP,INTERIOR,18000,1080000
20170126,1617,KOREA REP,INTERIOR,18000,1080000
20170126,1617,KOREA REP,INTERIOR,18000,1080000
20170126,1617,KOREA REP,INTERIOR,9900,594000
20170202,1617,KOREA REP,INTERIOR,18000,1080000
20170202,1617,KOREA REP,INTERIOR,7200,432000
20170202,1617,KOREA REP,INTERIOR,17100,1026000
20170202,1617,KOREA REP,INTERIOR,15300,918000
20170202,1617,KOREA REP,INTERIOR,17100,1026000
20170202,1617,KOREA REP,INTERIOR,17100,1026000
20170202,1617,KOREA REP,INTERIOR,9900,594000
20170209,1617,KOREA REP,INTERIOR,18000,1080000
20170209,1617,KOREA REP,INTERIOR,13500,810000
20170209,1617,KOREA REP,INTERIOR,13500,810000
20170209,1617,KOREA REP,INTERIOR,18000,1080000
20170209,1617,KOREA REP,INTERIOR,17100,1026000
20170209,1617,KOREA REP,INTERIOR,18000,1080000
20170209,1617,KOREA REP,INTERIOR,11700,702000
20170209,1617,KOREA REP,INTERIOR,17100,1026000
20170216,1617,KOREA REP,MISSISSIPPI R.,2121814.667,127308880
20170216,1617,KOREA REP,INTERIOR,17100,1026000
20170216,1617,KOREA REP,INTERIOR,15300,918000
20170216,1617,KOREA REP,INTERIOR,17100,1026000
20170216,1617,KOREA REP,INTERIOR,17100,1026000
20170216,1617,KOREA REP,INTERIOR,5400,324000
20170216,1617,KOREA REP,INTERIOR,16200,972000
20170216,1617,KOREA REP,INTERIOR,12600,756000
20170223,1617,KOREA REP,INTERIOR,8100,486000
20170223,1617,KOREA REP,INTERIOR,8100,486000
20170223,1617,KOREA REP,INTERIOR,12600,756000
20170223,1617,KOREA REP,INTERIOR,13500,810000
20170302,1617,KOREA REP,INTERIOR,9900,594000
20170302,1617,KOREA REP,INTERIOR,13500,810000
20170302,1617,KOREA REP,INTERIOR,13500,810000
20170302,1617,KOREA REP,INTERIOR,5400,324000
20170302,1617,KOREA REP,INTERIOR,1800,108000
20170302,1617,KOREA REP,INTERIOR,4500,270000
20170309,1617,KOREA REP,MISSISSIPPI R.,964482.3333,57868940
20170309,1617,KOREA REP,INTERIOR,17100,1026000
20170309,1617,KOREA REP,INTERIOR,5400,324000
20170309,1617,KOREA REP,INTERIOR,5400,324000
20170309,1617,KOREA REP,INTERIOR,6300,378000
20170309,1617,KOREA REP,INTERIOR,18000,1080000
20170309,1617,KOREA REP,INTERIOR,4500,270000
20170316,1617,KOREA REP,INTERIOR,900,54000
20170316,1617,KOREA REP,INTERIOR,6300,378000
20170323,1617,KOREA REP,INTERIOR,900,54000
20170323,1617,KOREA REP,INTERIOR,900,54000
20170323,1617,KOREA REP,INTERIOR,900,54000
20170323,1617,KOREA REP,INTERIOR,900,54000
20170323,1617,KOREA REP,INTERIOR,15300,918000
20170323,1617,KOREA REP,INTERIOR,900,54000
20170323,1617,KOREA REP,INTERIOR,900,54000
20170323,1617,KOREA REP,INTERIOR,900,54000
20170323,1617,KOREA REP,INTERIOR,900,54000
20170323,1617,KOREA REP,INTERIOR,900,54000
20170323,1617,KOREA REP,INTERIOR,900,54000
20170323,1617,KOREA REP,INTERIOR,900,54000
20170323,1617,KOREA REP,INTERIOR,900,54000
20170323,1617,KOREA REP,INTERIOR,900,54000
20170323,1617,KOREA REP,INTERIOR,900,54000
20170323,1617,KOREA REP,INTERIOR,900,54000
20170323,1617,KOREA REP,INTERIOR,900,54000
20170323,1617,KOREA REP,INTERIOR,900,54000
20170323,1617,KOREA REP,INTERIOR,900,54000
20170323,1617,KOREA REP,INTERIOR,900,54000
20170323,1617,KOREA REP,INTERIOR,900,54000
20170330,1617,KOREA REP,MISSISSIPPI R.,925338.6667,55520320
20170330,1617,KOREA REP,INTERIOR,4500,270000
20170330,1617,KOREA REP,INTERIOR,17100,1026000
20170330,1617,KOREA REP,INTERIOR,16200,972000
20170330,1617,KOREA REP,INTERIOR,14400,864000
20170330,1617,KOREA REP,INTERIOR,17100,1026000
20170330,1617,KOREA REP,INTERIOR,15300,918000
20170330,1617,KOREA REP,INTERIOR,900,54000
20170330,1617,KOREA REP,INTERIOR,900,54000
20170330,1617,KOREA REP,INTERIOR,900,54000
20170330,1617,KOREA REP,INTERIOR,900,54000
20170330,1617,KOREA REP,INTERIOR,900,54000
20170330,1617,KOREA REP,INTERIOR,900,54000
20170330,1617,KOREA REP,INTERIOR,900,54000
20170330,1617,KOREA REP,INTERIOR,900,54000
20170330,1617,KOREA REP,INTERIOR,900,54000
20170330,1617,KOREA REP,INTERIOR,900,54000
20170330,1617,KOREA REP,INTERIOR,900,54000
20170330,1617,KOREA REP,INTERIOR,900,54000
20170330,1617,KOREA REP,INTERIOR,900,54000
20170330,1617,KOREA REP,INTERIOR,11700,702000
20170330,1617,KOREA REP,INTERIOR,14400,864000
20170330,1617,KOREA REP,INTERIOR,16200,972000
20170330,1617,KOREA REP,INTERIOR,17100,1026000
20170330,1617,KOREA REP,INTERIOR,16200,972000
20170330,1617,KOREA REP,INTERIOR,9900,594000
20170406,1617,KOREA REP,INTERIOR,2700,162000
20170406,1617,KOREA REP,INTERIOR,10800,648000
20170406,1617,KOREA REP,INTERIOR,14400,864000
20170406,1617,KOREA REP,INTERIOR,9000,540000
20170420,1617,KOREA REP,INTERIOR,9000,540000
20170427,1617,KOREA REP,INTERIOR,1800,108000
20170427,1617,KOREA REP,INTERIOR,17100,1026000
20170427,1617,KOREA REP,INTERIOR,16200,972000
20170427,1617,KOREA REP,INTERIOR,16200,972000
20170427,1617,KOREA REP,INTERIOR,17100,1026000
20170427,1617,KOREA REP,INTERIOR,17100,1026000
20170427,1617,KOREA REP,INTERIOR,14400,864000
20170427,1617,KOREA REP,INTERIOR,16200,972000
20170427,1617,KOREA REP,INTERIOR,13500,810000
20170504,1617,KOREA REP,INTERIOR,3600,216000
20170504,1617,KOREA REP,INTERIOR,2700,162000
20170504,1617,KOREA REP,INTERIOR,900,54000
20170504,1617,KOREA REP,INTERIOR,4500,270000
20170511,1617,KOREA REP,MISSISSIPPI R.,964508,57870480
20170511,1617,KOREA REP,INTERIOR,900,54000
20170511,1617,KOREA REP,INTERIOR,900,54000
20170511,1617,KOREA REP,INTERIOR,9000,540000
20170511,1617,KOREA REP,INTERIOR,6300,378000
20170511,1617,KOREA REP,INTERIOR,9000,540000
20170518,1617,KOREA REP,INTERIOR,4500,270000
20170525,1617,KOREA REP,INTERIOR,6300,378000
20170525,1617,KOREA REP,INTERIOR,6300,378000
20170622,1617,KOREA REP,INTERIOR,3600,216000
20170622,1617,KOREA REP,INTERIOR,9900,594000
20170622,1617,KOREA REP,INTERIOR,9000,540000
20170629,1617,KOREA REP,INTERIOR,10800,648000
20170706,1617,KOREA REP,MISSISSIPPI R.,928757.6667,55725460
20170817,1617,KOREA REP,INTERIOR,1800,108000
20170817,1617,KOREA REP,INTERIOR,3600,216000
20170817,1617,KOREA REP,INTERIOR,7200,432000
20170817,1617,KOREA REP,INTERIOR,8100,486000
20170817,1617,KOREA REP,INTERIOR,900,54000
20170831,1617,KOREA REP,INTERIOR,4500,270000
20170907,1718,KOREA REP,INTERIOR,5400,324000
20170914,1718,KOREA REP,INTERIOR,4500,270000
20170928,1718,KOREA REP,INTERIOR,25200,1512000
20170928,1718,KOREA REP,INTERIOR,28800,1728000
20171005,1718,KOREA REP,INTERIOR,38700,2322000
20171012,1718,KOREA REP,INTERIOR,5400,324000
20171012,1718,KOREA REP,INTERIOR,7200,432000
20171012,1718,KOREA REP,INTERIOR,9000,540000
20171012,1718,KOREA REP,INTERIOR,13500,810000
20171012,1718,KOREA REP,INTERIOR,18000,1080000
20171012,1718,KOREA REP,INTERIOR,18000,1080000
20171012,1718,KOREA REP,INTERIOR,18000,1080000
20171012,1718,KOREA REP,INTERIOR,18000,1080000
20171012,1718,KOREA REP,INTERIOR,18000,1080000
20171012,1718,KOREA REP,INTERIOR,18000,1080000
20171012,1718,KOREA REP,INTERIOR,5400,324000
20171012,1718,KOREA REP,INTERIOR,6300,378000
20171019,1718,KOREA REP,INTERIOR,17100,1026000
20171019,1718,KOREA REP,INTERIOR,31500,1890000
20171019,1718,KOREA REP,INTERIOR,27000,1620000
20171019,1718,KOREA REP,INTERIOR,10800,648000
20171019,1718,KOREA REP,INTERIOR,10800,648000
20171019,1718,KOREA REP,INTERIOR,9000,540000
20171019,1718,KOREA REP,INTERIOR,13500,810000
20171019,1718,KOREA REP,INTERIOR,13500,810000
20171019,1718,KOREA REP,MISSISSIPPI R.,2147832,128869920
20171019,1718,KOREA REP,INTERIOR,13500,810000
20171026,1718,KOREA REP,INTERIOR,12600,756000
20171026,1718,KOREA REP,INTERIOR,12600,756000
20171026,1718,KOREA REP,INTERIOR,9900,594000
20171026,1718,KOREA REP,INTERIOR,10800,648000
20171026,1718,KOREA REP,INTERIOR,18000,1080000
20171026,1718,KOREA REP,INTERIOR,13500,810000
20171026,1718,KOREA REP,INTERIOR,15300,918000
20171102,1718,KOREA REP,INTERIOR,9000,540000
20171102,1718,KOREA REP,INTERIOR,9900,594000
20171102,1718,KOREA REP,INTERIOR,10800,648000
20171102,1718,KOREA REP,MISSISSIPPI R.,2102187.333,126131240
20171102,1718,KOREA REP,INTERIOR,9900,594000
20171102,1718,KOREA REP,INTERIOR,15300,918000
20171102,1718,KOREA REP,INTERIOR,6300,378000
20171102,1718,KOREA REP,INTERIOR,11700,702000
20171102,1718,KOREA REP,INTERIOR,11700,702000
20171102,1718,KOREA REP,INTERIOR,7200,432000
20171102,1718,KOREA REP,INTERIOR,16200,972000
20171109,1718,KOREA REP,INTERIOR,18000,1080000
20171109,1718,KOREA REP,INTERIOR,13500,810000
20171109,1718,KOREA REP,INTERIOR,15300,918000
20171109,1718,KOREA REP,INTERIOR,13500,810000
20171109,1718,KOREA REP,INTERIOR,18000,1080000
20171109,1718,KOREA REP,INTERIOR,18000,1080000
20171109,1718,KOREA REP,INTERIOR,18000,1080000
20171109,1718,KOREA REP,INTERIOR,1800,108000
20171109,1718,KOREA REP,INTERIOR,18000,1080000
20171109,1718,KOREA REP,INTERIOR,9000,540000
20171109,1718,KOREA REP,INTERIOR,9900,594000
20171109,1718,KOREA REP,INTERIOR,12600,756000
20171109,1718,KOREA REP,INTERIOR,11700,702000
20171116,1718,KOREA REP,INTERIOR,18000,1080000
20171116,1718,KOREA REP,INTERIOR,3600,216000
20171116,1718,KOREA REP,INTERIOR,7200,432000
20171116,1718,KOREA REP,INTERIOR,18000,1080000
20171116,1718,KOREA REP,INTERIOR,18000,1080000
20171116,1718,KOREA REP,INTERIOR,18000,1080000
20171116,1718,KOREA REP,INTERIOR,18000,1080000
20171116,1718,KOREA REP,INTERIOR,9000,540000
20171116,1718,KOREA REP,INTERIOR,11036.8,662208
20171116,1718,KOREA REP,INTERIOR,14400,864000
20171116,1718,KOREA REP,INTERIOR,14400,864000
20171116,1718,KOREA REP,INTERIOR,15300,918000
20171116,1718,KOREA REP,INTERIOR,14400,864000
20171130,1718,KOREA REP,MISSISSIPPI R.,1047160,62829600
20171130,1718,KOREA REP,MISSISSIPPI R.,1122163.667,67329820
20171130,1718,KOREA REP,INTERIOR,4500,270000
20171130,1718,KOREA REP,INTERIOR,9000,540000
20171207,1718,KOREA REP,INTERIOR,4500,270000
20171207,1718,KOREA REP,INTERIOR,3600,216000
20171207,1718,KOREA REP,INTERIOR,3600,216000
20171207,1718,KOREA REP,INTERIOR,13500,810000
20171207,1718,KOREA REP,INTERIOR,18000,1080000
20171207,1718,KOREA REP,INTERIOR,16200,972000
20171207,1718,KOREA REP,INTERIOR,15300,918000
20171207,1718,KOREA REP,INTERIOR,14400,864000
20171207,1718,KOREA REP,INTERIOR,9900,594000
20171207,1718,KOREA REP,INTERIOR,16200,972000
20171207,1718,KOREA REP,INTERIOR,1469.733333,88184
20171214,1718,KOREA REP,INTERIOR,18000,1080000
20171214,1718,KOREA REP,INTERIOR,9000,540000
20171214,1718,KOREA REP,INTERIOR,6300,378000
20171214,1718,KOREA REP,INTERIOR,18000,1080000
20171214,1718,KOREA REP,INTERIOR,16200,972000
20171214,1718,KOREA REP,INTERIOR,14400,864000
20171214,1718,KOREA REP,INTERIOR,13500,810000
20171214,1718,KOREA REP,INTERIOR,18000,1080000
20171214,1718,KOREA REP,MISSISSIPPI R.,2235539.667,134132380
20171221,1718,KOREA REP,INTERIOR,7200,432000
20171221,1718,KOREA REP,INTERIOR,4500,270000
20171221,1718,KOREA REP,INTERIOR,15300,918000
20171221,1718,KOREA REP,INTERIOR,18000,1080000
20171221,1718,KOREA REP,INTERIOR,17100,1026000
20171221,1718,KOREA REP,INTERIOR,9000,540000
20171221,1718,KOREA REP,INTERIOR,15300,918000
20171221,1718,KOREA REP,INTERIOR,9000,540000
20171228,1718,KOREA REP,INTERIOR,18000,1080000
20171228,1718,KOREA REP,INTERIOR,16200,972000
20171228,1718,KOREA REP,INTERIOR,18000,1080000
20171228,1718,KOREA REP,INTERIOR,13500,810000
20171228,1718,KOREA REP,INTERIOR,9000,540000
20171228,1718,KOREA REP,INTERIOR,18000,1080000
20180104,1718,KOREA REP,MISSISSIPPI R.,922842.3333,55370540
20170105,1617,MALAYSIA,INTERIOR,9900,594000
20170105,1617,MALAYSIA,INTERIOR,10800,648000
20170105,1617,MALAYSIA,N. ATLANTIC,11700,702000
20170105,1617,MALAYSIA,N. ATLANTIC,13500,810000
20170105,1617,MALAYSIA,N. ATLANTIC,13500,810000
20170105,1617,MALAYSIA,S. ATLANTIC,5400,324000
20170105,1617,MALAYSIA,S. ATLANTIC,14400,864000
20170105,1617,MALAYSIA,S. ATLANTIC,18000,1080000
20170105,1617,MALAYSIA,INTERIOR,18000,1080000
20170105,1617,MALAYSIA,INTERIOR,18000,1080000
20170105,1617,MALAYSIA,INTERIOR,5400,324000
20170105,1617,MALAYSIA,INTERIOR,12600,756000
20170112,1617,MALAYSIA,S. ATLANTIC,18000,1080000
20170112,1617,MALAYSIA,INTERIOR,15300,918000
20170112,1617,MALAYSIA,INTERIOR,11700,702000
20170112,1617,MALAYSIA,INTERIOR,10800,648000
20170112,1617,MALAYSIA,N. ATLANTIC,13500,810000
20170112,1617,MALAYSIA,N. ATLANTIC,13500,810000
20170112,1617,MALAYSIA,INTERIOR,13500,810000
20170112,1617,MALAYSIA,INTERIOR,13500,810000
20170112,1617,MALAYSIA,INTERIOR,13500,810000
20170112,1617,MALAYSIA,INTERIOR,9000,540000
20170112,1617,MALAYSIA,INTERIOR,18000,1080000
20170112,1617,MALAYSIA,INTERIOR,10800,648000
20170112,1617,MALAYSIA,CALIFORNIA,900,54000
20170112,1617,MALAYSIA,N. ATLANTIC,11700,702000
20170112,1617,MALAYSIA,N. ATLANTIC,11700,702000
20170112,1617,MALAYSIA,INTERIOR,18000,1080000
20170112,1617,MALAYSIA,INTERIOR,8100,486000
20170112,1617,MALAYSIA,INTERIOR,11700,702000
20170112,1617,MALAYSIA,INTERIOR,10800,648000
20170119,1617,MALAYSIA,N. ATLANTIC,10800,648000
20170119,1617,MALAYSIA,N. ATLANTIC,11700,702000
20170119,1617,MALAYSIA,INTERIOR,11700,702000
20170119,1617,MALAYSIA,INTERIOR,11700,702000
20170119,1617,MALAYSIA,INTERIOR,10800,648000
20170119,1617,MALAYSIA,INTERIOR,13500,810000
20170119,1617,MALAYSIA,INTERIOR,10800,648000
20170119,1617,MALAYSIA,S. ATLANTIC,18000,1080000
20170119,1617,MALAYSIA,S. ATLANTIC,13500,810000
20170119,1617,MALAYSIA,INTERIOR,16200,972000
20170119,1617,MALAYSIA,S. ATLANTIC,15300,918000
20170119,1617,MALAYSIA,S. ATLANTIC,15300,918000
20170119,1617,MALAYSIA,S. ATLANTIC,14400,864000
20170119,1617,MALAYSIA,INTERIOR,18000,1080000
20170119,1617,MALAYSIA,INTERIOR,9000,540000
20170119,1617,MALAYSIA,INTERIOR,18000,1080000
20170119,1617,MALAYSIA,INTERIOR,12600,756000
20170119,1617,MALAYSIA,INTERIOR,16200,972000
20170119,1617,MALAYSIA,INTERIOR,14400,864000
20170126,1617,MALAYSIA,INTERIOR,18000,1080000
20170126,1617,MALAYSIA,INTERIOR,15300,918000
20170126,1617,MALAYSIA,INTERIOR,12600,756000
20170126,1617,MALAYSIA,INTERIOR,14400,864000
20170126,1617,MALAYSIA,S. ATLANTIC,15300,918000
20170126,1617,MALAYSIA,S. ATLANTIC,13500,810000
20170126,1617,MALAYSIA,S. ATLANTIC,13500,810000
20170126,1617,MALAYSIA,S. ATLANTIC,18000,1080000
20170126,1617,MALAYSIA,S. ATLANTIC,9000,540000
20170126,1617,MALAYSIA,S. ATLANTIC,14400,864000
20170126,1617,MALAYSIA,S. ATLANTIC,13500,810000
20170126,1617,MALAYSIA,S. ATLANTIC,13500,810000
20170126,1617,MALAYSIA,INTERIOR,18000,1080000
20170126,1617,MALAYSIA,INTERIOR,5400,324000
20170202,1617,MALAYSIA,S. ATLANTIC,18000,1080000
20170202,1617,MALAYSIA,N. ATLANTIC,13500,810000
20170202,1617,MALAYSIA,N. ATLANTIC,13500,810000
20170202,1617,MALAYSIA,S. ATLANTIC,16200,972000
20170202,1617,MALAYSIA,INTERIOR,13500,810000
20170202,1617,MALAYSIA,INTERIOR,13500,810000
20170202,1617,MALAYSIA,INTERIOR,13500,810000
20170202,1617,MALAYSIA,INTERIOR,13500,810000
20170202,1617,MALAYSIA,S. ATLANTIC,13500,810000
20170202,1617,MALAYSIA,S. ATLANTIC,13500,810000
20170202,1617,MALAYSIA,S. ATLANTIC,13500,810000
20170202,1617,MALAYSIA,INTERIOR,5400,324000
20170202,1617,MALAYSIA,INTERIOR,10800,648000
20170202,1617,MALAYSIA,INTERIOR,12600,756000
20170202,1617,MALAYSIA,INTERIOR,9900,594000
20170209,1617,MALAYSIA,INTERIOR,900,54000
20170209,1617,MALAYSIA,INTERIOR,13500,810000
20170209,1617,MALAYSIA,INTERIOR,13500,810000
